MINI,MISC,Mitsubishi,Morgan,Nissan,Oldsmobile,Plymouth,Pontiac,Porsche,RAM,Rolls-Royce
2009 Saturn Aura Hybrid,I-4,https://s.aolcdn.com/dims-global/dims3/GLOB/legacy_thumbnail/788x525/quality/85/https://s.aolcdn.com/commerce/autodata/images/CAB90SAC271A0101.jpg,26 City / 34 Hwy,5 Passengers,4-spd auto w/OD,164 @ 6400 rpm,front-wheel,"['2.4L I-4 Engine', '4-spd auto w/OD Transmission', '164 @ 6,400 rpm Horsepower', '159 @ 5,000 rpm Torque', 'front-wheel Drive type', 'ABS and driveline Traction control', '17"" machined aluminum Wheels', 'front air conditioning, automatic', 'XM AM/FM/Satellite, seek-scan Radio', 'keyfob (all doors) Remote keyless entry', 'cloth Seat trim', 'driver Lumbar support']"
2009 Saturn OUTLOOK,3.6LV-6,https://s.aolcdn.com/dims-global/dims3/GLOB/legacy_thumbnail/788x525/quality/85/https://s.aolcdn.com/commerce/autodata/images/CAB90SAS031A0101.jpg,17 City / 24 Hwy,8 Passengers,6-spd auto w/OD,281 @ 6300 rpm,front-wheel,"['3.6L V-6 Engine', '6-spd auto w/OD Transmission', '281 @ 6,300 rpm Horsepower', '266 @ 3,400 rpm Torque', 'front-wheel Drive type', 'ABS and driveline Traction control', '18"" painted aluminum Wheels', 'front air conditioning, manual', 'rear air conditioning, with separate controls', 'XM AM/FM/Satellite, seek-scan Radio', 'keyfob (all doors) Remote keyless entry', 'Heated mirrors', 'cloth Seat trim', '60-40 split-bench Third row seats']"
2013 Scion FR-S,2.0LH-4,https://s.aolcdn.com/dims-global/dims3/GLOB/legacy_thumbnail/788x525/quality/85/https://s.aolcdn.com/commerce/autodata/images/CAC30SCC061A021001.jpg,22 City / 30 Hwy,4 Passengers,6-spd man w/OD,200 @ 7000 rpm,rear-wheel,"['2.0L H-4 Engine', '6-spd man w/OD Transmission', '200 @ 7,000 rpm Horsepower', '151 @ 6,400 rpm Torque', 'rear-wheel Drive type', 'ABS and driveline Traction control', '17"" machined aluminum Wheels', 'front air conditioning, manual', 'AM/FM/HD, seek-scan Radio', 'keyfob (all doors) Remote keyless entry', 'cloth Seat trim']"
2015 Scion FR-S,2.0LH-4,https://s.aolcdn.com/dims-global/dims3/GLOB/legacy_thumbnail/788x525/quality/85/https://s.aolcdn.com/commerce/autodata/images/USC30SCC061A021001.jpg,22 City / 30 Hwy,4 Passengers,6-spd man w/OD,200 @ 7000 rpm,rear-wheel,"['2.0L H-4 Engine', '6-spd man w/OD Transmission', '200 @ 7,000 rpm Horsepower', '151 @ 6,400 rpm Torque', 'rear-wheel Drive type', 'ABS and driveline Traction control', '17"" machined w/painted accents aluminum Wheels', 'front air conditioning, manual', 'AM/FM/HD, seek-scan Radio', '1st row LCD monitor', 'keyfob (all doors) Remote keyless entry', 'cloth Seat trim']"
2014 Scion FR-S,2.0LH-4,https://s.aolcdn.com/dims-global/dims3/GLOB/legacy_thumbnail/788x525/quality/85/https://s.aolcdn.com/commerce/autodata/images/USC30SCC061A021001.jpg,22 City / 30 Hwy,4 Passengers,6-spd man w/OD,200 @ 7000 rpm,rear-wheel,"['2.0L H-4 Engine', '6-spd man w/OD Transmission', '200 @ 7,000 rpm Horsepower', '151 @ 6,400 rpm Torque', 'rear-wheel Drive type', 'ABS and driveline Traction control', '17"" machined aluminum Wheels', 'front air conditioning, manual', 'AM/FM/HD, seek-scan Radio', '1st row LCD monitor', 'keyfob (all doors) Remote keyless entry', 'cloth Seat trim']"
2012 Scion tC,2.5LI-4,https://s.aolcdn.com/dims-global/dims3/GLOB/legacy_thumbnail/788x525/quality/85/https://s.aolcdn.com/commerce/autodata/images/CAC20SCC031A1101.jpg,23 City / 31 Hwy,5 Passengers,6-spd man w/OD,180 @ 6000 rpm,front-wheel,"['2.5L I-4 Engine', '6-spd man w/OD Transmission', '180 @ 6,000 rpm Horsepower', '173 @ 4,100 rpm Torque', 'front-wheel Drive type', 'ABS and driveline Traction control', '1st row exterior express open sliding and tilting glass Sunroof', '18"" painted aluminum Wheels', 'front air conditioning, manual', 'AM/FM/HD/Satellite-prep, seek-scan Radio', 'keyfob (all doors) Remote keyless entry', 'cloth Seat trim']"
2019 smart EQ fortwo,,https://s.aolcdn.com/dims-global/dims3/GLOB/legacy_thumbnail/788x525/quality/85/https://s.aolcdn.com/commerce/autodata/images/CAC80SMC021A021001.jpg,124 City / 94 Hwy,2 Passengers,1-spd auto,80 @  rpm,rear-wheel,"['1-spd auto Transmission', '80 @  rpm Horsepower', '118 @  rpm Torque', 'rear-wheel Drive type', 'ABS and driveline Traction control', '15"" steel Wheels', 'front air conditioning, automatic', 'AM/FM stereo, seek-scan Radio', '1st row LCD monitor', 'keyfob (all doors) Remote keyless entry', 'rear Fog/driving lights', 'cloth Seat trim']"
2018 smart fortwo electric drive,,https://s.aolcdn.com/dims-global/dims3/GLOB/legacy_thumbnail/788x525/quality/85/https://s.aolcdn.com/commerce/autodata/images/CAC80SMC021A021001.jpg,124 City / 94 Hwy,2 Passengers,1-spd auto,80 @  rpm,rear-wheel,"['1-spd auto Transmission', '80 @  rpm Horsepower', '118 @  rpm Torque', 'rear-wheel Drive type', 'ABS and driveline Traction control', '15"" steel Wheels', 'front air conditioning, automatic', 'AM/FM stereo, seek-scan Radio', '1st row LCD monitor', 'keyfob (all doors) Remote keyless entry', 'rear Fog/driving lights', 'cloth Seat trim']"
2009 Spyker C8 Aileron,4.2LV-8,https://s.aolcdn.com/dims-global/dims3/GLOB/legacy_thumbnail/788x525/quality/85/https://s.aolcdn.com/commerce/autodata/images/USB90SPC051A0101.jpg,13 City / 18 Hwy,2 Passengers,6-spd man w/OD,400 @ 7500 rpm,rear-wheel,"['4.2L V-8 Engine', '6-spd man w/OD Transmission', '400 @ 7,500 rpm Horsepower', '354 @ 4,000 rpm Torque', 'rear-wheel Drive type', 'ABS and driveline Traction control', '1st row fixed composite Sunroof', '19"" silver forged aluminum Wheels', 'front air conditioning, manual', 'AM/FM/HD, seek-scan Radio', '1st row LCD monitor', 'keyfob (all doors) Remote keyless entry', 'front Fog/driving lights', 'leather Seat trim', 'Navigation system']"
2009 Spyker C8 Laviolette,4.2LV-8,https://s.aolcdn.com/dims-global/dims3/GLOB/legacy_thumbnail/788x525/quality/85/https://s.aolcdn.com/commerce/autodata/images/USB90SPC021A0101.jpg,13 City / 18 Hwy,2 Passengers,6-spd man w/OD,400 @ 7500 rpm,rear-wheel,"['4.2L V-8 Engine', '6-spd man w/OD Transmission', '400 @ 7,500 rpm Horsepower', '354 @ 4,000 rpm Torque', 'rear-wheel Drive type', 'ABS and driveline Traction control', '1st row fixed glass Sunroof', '18"" silver forged aluminum Wheels', 'front air conditioning, manual', 'keyfob (all doors) Remote keyless entry', 'front Fog/driving lights', 'leather Seat trim']"
2009 Spyker C8 Spyder,4.2LV-8,https://s.aolcdn.com/dims-global/dims3/GLOB/legacy_thumbnail/788x525/quality/85/https://s.aolcdn.com/commerce/autodata/images/USB90SPC011A0101.jpg,13 City / 18 Hwy,2 Passengers,6-spd man w/OD,400 @ 7500 rpm,rear-wheel,"['4.2L V-8 Engine', '6-spd man w/OD Transmission', '400 @ 7,500 rpm Horsepower', '354 @ 4,000 rpm Torque', 'rear-wheel Drive type', 'ABS and driveline Traction control', '18"" silver forged aluminum Wheels', 'front air conditioning, manual', 'keyfob (all doors) Remote keyless entry', 'front Fog/driving lights', 'manual Convertible top', 'leather Seat trim']"
2007 Spyker C8 Double 12 S,4.2LV-8,https://s.aolcdn.com/dims-global/dims3/GLOB/legacy_thumbnail/788x525/quality/85/https://s.aolcdn.com/commerce/autodata/images/USB70SPC031A0101.jpg,14 City / 20 Hwy,2 Passengers,6-spd man w/OD,500 @  rpm,rear-wheel,"['4.2L V-8 Engine', '6-spd man w/OD Transmission', '500 @  rpm Horsepower', 'rear-wheel Drive type', 'ABS and driveline Traction control', '1st row fixed glass Sunroof', '18"" silver forged aluminum Wheels', 'front air conditioning, manual', 'keyfob (all doors) Remote keyless entry', 'front Fog/driving lights', 'leather Seat trim']"
2019 Subaru WRX STI,2.5LH-4,https://s.aolcdn.com/dims-global/dims3/GLOB/legacy_thumbnail/788x525/quality/85/https://s.aolcdn.com/commerce/autodata/images/USC80SUC181A021001.jpg,17 City / 22 Hwy,5 Passengers,6-spd man w/OD,310 @ 6000 rpm,all wheel,"['2.5L H-4 Engine', '6-spd man w/OD Transmission', '310 @ 6,000 rpm Horsepower', '290 @ 4,000 rpm Torque', 'all wheel Drive type', 'ABS and driveline Traction control', '19"" painted aluminum Wheels', 'front air conditioning, dual zone automatic', 'driver and front passenger heated-cushion, heated-seatback Heated front seats', 'SiriusXM AM/FM/HD/Satellite, seek-scan Radio', '3 - 1st row LCD monitor', 'keyfob (all doors) Remote keyless entry', 'front Fog/driving lights', 'Heated mirrors', 'Alcantara simulated suede/leather Seat trim']"
2019 Subaru Legacy,2.5LH-4,https://s.aolcdn.com/dims-global/dims3/GLOB/legacy_thumbnail/788x525/quality/85/https://s.aolcdn.com/commerce/autodata/images/USC80SUC011A021001.jpg,25 City / 34 Hwy,5 Passengers,Lineartronic 6-spd CVT w/OD,175 @ 5800 rpm,all wheel,"['2.5L H-4 Engine', 'Lineartronic 6-spd CVT w/OD Transmission', '175 @ 5,800 rpm Horsepower', '174 @ 4,000 rpm Torque', 'all wheel Drive type', 'ABS and driveline Traction control', '17"" steel Wheels', 'front air conditioning, manual', 'SiriusXM AM/FM/HD/Satellite, seek-scan Radio', '2 - 1st row LCD monitor', 'keyfob (all doors) Remote keyless entry', 'cloth Seat trim']"
2019 Subaru WRX,2.0LH-4,https://s.aolcdn.com/dims-global/dims3/GLOB/legacy_thumbnail/788x525/quality/85/https://s.aolcdn.com/commerce/autodata/images/USC80SUC171A021001.jpg,21 City / 27 Hwy,5 Passengers,6-spd man w/OD,268 @ 5600 rpm,all wheel,"['2.0L H-4 Engine', '6-spd man w/OD Transmission', '268 @ 5,600 rpm Horsepower', '258 @ 2,000 rpm Torque', 'all wheel Drive type', 'ABS and driveline Traction control', '17"" gray aluminum Wheels', 'front air conditioning, automatic', 'SiriusXM AM/FM/HD/Satellite, seek-scan Radio', '3 - 1st row LCD monitor', 'keyfob (all doors) Remote keyless entry', 'Heated mirrors', 'cloth Seat trim']"
2019 Subaru Impreza,2.0LH-4,https://s.aolcdn.com/dims-global/dims3/GLOB/legacy_thumbnail/788x525/quality/85/https://s.aolcdn.com/commerce/autodata/images/USC90SUC042A121001.jpg,24 City / 31 Hwy,5 Passengers,5-spd man w/OD,152 @ 6000 rpm,all wheel,"['2.0L H-4 Engine', '5-spd man w/OD Transmission', '152 @ 6,000 rpm Horsepower', '145 @ 4,000 rpm Torque', 'all wheel Drive type', 'ABS and driveline Traction control', '16"" steel Wheels', 'front air conditioning, manual', 'AM/FM stereo, seek-scan Radio', '2 - 1st row LCD monitor', 'keyfob (all doors) Remote keyless entry', 'cloth Seat trim']"
2012 Suzuki SX4,2.0LI-4,https://s.aolcdn.com/dims-global/dims3/GLOB/legacy_thumbnail/788x525/quality/85/https://s.aolcdn.com/commerce/autodata/images/CAC20SZC092A021001.jpg,22 City / 30 Hwy,5 Passengers,6-spd man w/OD,150 @ 6200 rpm,all wheel,"['2.0L I-4 Engine', '6-spd man w/OD Transmission', '150 @ 6,200 rpm Horsepower', '140 @ 4,000 rpm Torque', 'front-wheel Drive type', 'ABS and driveline Traction control', '15"" steel Wheels', 'cloth Seat trim']"
2013 Suzuki SX4,2.0LI-4,https://s.aolcdn.com/dims-global/dims3/GLOB/legacy_thumbnail/788x525/quality/85/https://s.aolcdn.com/commerce/autodata/images/CAC30SZC092A021001.jpg,22 City / 30 Hwy,5 Passengers,6-spd man w/OD,150 @ 6200 rpm,all wheel,"['2.0L I-4 Engine', '6-spd man w/OD Transmission', '150 @ 6,200 rpm Horsepower', '140 @ 4,000 rpm Torque', 'front-wheel Drive type', 'ABS and driveline Traction control', '15"" steel Wheels', 'front air conditioning, manual', 'AM/FM/Satellite-prep, seek-scan Radio', 'cloth Seat trim']"
2013 Suzuki Grand Vitara,2.4LI-4,https://s.aolcdn.com/dims-global/dims3/GLOB/legacy_thumbnail/788x525/quality/85/https://s.aolcdn.com/commerce/autodata/images/CAC30SZS061A021001.jpg,19 City / 26 Hwy,5 Passengers,5-spd man,166 @ 6000 rpm,rear-wheel,"['2.4L I-4 Engine', '5-spd man Transmission', '166 @ 6,000 rpm Horsepower', '162 @ 4,000 rpm Torque', 'rear-wheel Drive type', 'ABS and driveline Traction control', '16"" silver styled steel Wheels', 'front air conditioning, automatic', 'AM/FM/Satellite-prep, seek-scan Radio', '1st row LCD monitor', 'keyfob (all doors) Remote keyless entry', 'cloth Seat trim', 'Navigation system']"
2012 Suzuki Grand Vitara,2.4LI-4,https://s.aolcdn.com/dims-global/dims3/GLOB/legacy_thumbnail/788x525/quality/85/https://s.aolcdn.com/commerce/autodata/images/CAC20SZS061D0101.jpg,19 City / 26 Hwy,5 Passengers,5-spd man,166 @ 6000 rpm,rear-wheel,"['2.4L I-4 Engine', '5-spd man Transmission', '166 @ 6,000 rpm Horsepower', '162 @ 4,000 rpm Torque', 'rear-wheel Drive type', 'ABS and driveline Traction control', '16"" silver styled steel Wheels', 'front air conditioning, automatic', 'AM/FM/Satellite-capable, seek-scan Radio', '1st row LCD monitor', 'keyfob (all doors) Remote keyless entry', 'cloth Seat trim', 'Navigation system']"
2019 Tesla Model 3,,https://s.aolcdn.com/dims-global/dims3/GLOB/legacy_thumbnail/788x525/quality/85/https://s.aolcdn.com/commerce/autodata/images/USC80TSC032A021001.jpg,128 City / 117 Hwy,5 Passengers,1-spd auto, @  rpm,rear-wheel,"['1-spd auto Transmission', '258 @  rpm Horsepower', '317 @  rpm Torque', 'rear-wheel Drive type', 'ABS and driveline Traction control', '1st row fixed glass Sunroof', '18"" gray aluminum Wheels', 'front air conditioning, dual zone automatic', 'FM stereo, seek-scan Radio', '1st row LCD monitor', 'keycard and smart device Remote keyless entry', 'Heated mirrors', 'cloth Seat trim', 'Navigation system', 'Parking assist']"
2019 Tesla Model X,,https://s.aolcdn.com/dims-global/dims3/GLOB/legacy_thumbnail/788x525/quality/85/https://s.aolcdn.com/commerce/autodata/images/USC60TSS011C021001.jpg,91 City / 95 Hwy,5 Passengers,1-spd auto,518 @  rpm,all wheel,"['1-spd auto Transmission', 'all wheel Drive type', 'ABS and driveline Traction control', '1st row fixed glass Sunroof', '20"" silver aluminum Wheels', 'front air conditioning, dual zone automatic', 'driver and front passenger heated-cushion, heated-seatback Heated front seats', 'FM/HD/Satellite, seek-scan Radio', '1st row LCD monitor', 'keyfob (all doors) Remote keyless entry', 'front Fog/driving lights', 'Heated mirrors', 'Windshield wipers - rain sensing', 'leatherette Seat trim', 'driver and passenger Lumbar support', 'Navigation system', 'Parking assist']"
2019 Tesla Model S,,https://s.aolcdn.com/dims-global/dims3/GLOB/legacy_thumbnail/788x525/quality/85/https://s.aolcdn.com/commerce/autodata/images/USC70TSC024B021001.jpg,102 City / 105 Hwy,5 Passengers,1-spd auto,518 @  rpm,all wheel,"['1-spd auto Transmission', 'all wheel Drive type', 'ABS and driveline Traction control', '1st and 2nd row fixed glass Sunroof', '19"" silver aluminum Wheels', 'front air conditioning, dual zone automatic', 'driver and front passenger heated-cushion, heated-seatback Heated front seats', 'AM/FM/HD/Satellite-prep, seek-scan Radio', '1st row LCD monitor', 'keyfob (all doors) Remote keyless entry', 'front Fog/driving lights', 'Heated mirrors', 'Windshield wipers - rain sensing', 'leatherette Seat trim', 'driver and passenger Lumbar support', 'Navigation system', 'Parking assist']"
2018 Tesla Model S,,https://s.aolcdn.com/dims-global/dims3/GLOB/legacy_thumbnail/788x525/quality/85/https://s.aolcdn.com/commerce/autodata/images/USC70TSC024B021001.jpg,102 City / 105 Hwy,5 Passengers,1-spd auto,518 @  rpm,all wheel,"['1-spd auto Transmission', '518 @  rpm Horsepower', '387 @  rpm Torque', 'all wheel Drive type', 'ABS and driveline Traction control', '1st and 2nd row fixed glass Sunroof', '19"" silver aluminum Wheels', 'front air conditioning, dual zone automatic', 'rear air conditioning, with separate controls', 'driver and front passenger heated-cushion, heated-seatback Heated front seats', 'AM/FM/HD/Satellite-prep, seek-scan Radio', '1st row LCD monitor', 'keyfob (all doors) Remote keyless entry', 'front Fog/driving lights', 'Heated mirrors', 'Windshield wipers - rain sensing', 'leatherette Seat trim', 'driver and passenger Lumbar support', 'Navigation system', 'Parking assist']"
2011 THINK THINK City,,https://s.aolcdn.com/dims-global/dims3/GLOB/legacy_thumbnail/788x525/quality/85/https://s.aolcdn.com/commerce/autodata/images/USC10TKC011A0101.jpg, City /  Hwy,2 Passengers,1-spd auto,50 @  rpm,front-wheel,"['1-spd auto Transmission', '50 @  rpm Horsepower', '66 @  rpm Torque', 'front-wheel Drive type', '14"" silver aluminum Wheels', 'front air conditioning, manual', 'AM/FM stereo, seek-scan Radio', 'keyfob (all doors) Remote keyless entry', 'cloth Seat trim']"
2019 Toyota Camry,2.5LI-4,https://s.aolcdn.com/dims-global/dims3/GLOB/legacy_thumbnail/788x525/quality/85/https://s.aolcdn.com/commerce/autodata/images/USC80TOC021A021001.jpg,29 City / 41 Hwy,5 Passengers,8-spd auto w/OD,203 @ 6600 rpm,front-wheel,"['2.5L I-4 Engine', '8-spd auto w/OD Transmission', '203 @ 6,600 rpm Horsepower', '184 @ 5,000 rpm Torque', 'front-wheel Drive type', 'ABS and driveline Traction control', '16"" steel Wheels', 'front air conditioning, manual', 'AM/FM/Satellite-prep, seek-scan Radio', '2 - 1st row LCD monitor', 'keyfob (all doors) Remote keyless entry', 'cloth Seat trim']"
2019 Toyota Corolla Hatchback,2.0LI-4,https://s.aolcdn.com/dims-global/dims3/GLOB/legacy_thumbnail/788x525/quality/85/https://s.aolcdn.com/commerce/autodata/images/USC90TOC331A121001.jpg,28 City / 37 Hwy,5 Passengers,6-spd man w/OD,168 @ 6600 rpm,front-wheel,"['2.0L I-4 Engine', '6-spd man w/OD Transmission', '168 @ 6,600 rpm Horsepower', '155 @ 4,800 rpm Torque', 'front-wheel Drive type', 'ABS and driveline Traction control', '16"" painted aluminum Wheels', 'front air conditioning, automatic', 'AM/FM/Satellite-prep, seek-scan Radio', '2 - 1st row LCD monitor', 'keyfob (all doors) Remote keyless entry', 'Heated mirrors', 'cloth Seat trim']"
2019 Toyota Corolla,1.8LI-4,https://s.aolcdn.com/dims-global/dims3/GLOB/legacy_thumbnail/788x525/quality/85/https://s.aolcdn.com/commerce/autodata/images/USC70TOC041B021001.jpg,28 City / 36 Hwy,5 Passengers,CVTi-S 2-spd CVT w/OD,132 @ 6000 rpm,front-wheel,"['1.8L I-4 Engine', 'CVTi-S 2-spd CVT w/OD Transmission', '132 @ 6,000 rpm Horsepower', '128 @ 4,400 rpm Torque', 'front-wheel Drive type', 'ABS and driveline Traction control', '15"" styled steel Wheels', 'front air conditioning, manual', 'AM/FM stereo, seek-scan Radio', '1st row LCD monitor', 'cloth Seat trim']"
2019 Toyota Land Cruiser,5.7LV-8,https://s.aolcdn.com/dims-global/dims3/GLOB/legacy_thumbnail/788x525/quality/85/https://s.aolcdn.com/commerce/autodata/images/USC90TOS121A021001.jpg,13 City / 18 Hwy,8 Passengers,8-spd auto w/OD,381 @ 5600 rpm,four-wheel,"['5.7L V-8 Engine', '8-spd auto w/OD Transmission', '381 @ 5,600 rpm Horsepower', '401 @ 3,600 rpm Torque', 'four-wheel Drive type', 'ABS and driveline Traction control', '1st row regular express open/close sliding and tilting glass Sunroof', '18"" polished aluminum Wheels', 'front air conditioning, dual zone automatic', 'rear air conditioning, with separate controls', 'driver and front passenger heated-cushion, heated-seatback Heated front seats', 'SiriusXM AM/FM/HD/Satellite, seek-scan Radio', '2 - 1st row LCD monitor', 'keyfob (all doors) Remote keyless entry', 'front Fog/driving lights', 'Heated mirrors', 'Windshield wipers - rain sensing', 'leather Seat trim', 'driver and passenger Lumbar support', '50-50 split-bench Third row seats', 'Navigation system', 'Parking assist']"
2019 Volkswagen Tiguan,2.0LI-4,https://s.aolcdn.com/dims-global/dims3/GLOB/legacy_thumbnail/788x525/quality/85/https://s.aolcdn.com/commerce/autodata/images/USC80VWS031B021001.jpg,22 City / 29 Hwy,7 Passengers,8-spd w/OD,184 @ 4400 rpm,front-wheel,"['2.0L I-4 Engine', '8-spd w/OD Transmission', '184 @ 4,400 rpm Horsepower', '221 @ 1,600 rpm Torque', 'front-wheel Drive type', 'ABS and driveline Traction control', '17"" silver aluminum Wheels', 'front air conditioning, Climatic manual', 'AM/FM stereo, seek-scan Radio', '1st row LCD monitor', 'keyfob (all doors) Remote keyless entry', 'Heated mirrors', 'cloth Seat trim', '50-50 bench Third row seats']"
